,img,difficulty_score,split
8516,2010_002935,2.93,val
8517,2010_002937,3.28,train
8518,2010_002938,2.85,val
8519,2010_002939,3.02,val
8520,2010_002940,3.564129,train
8521,2010_002941,3.15,train
8522,2010_002946,3.191185,val
8523,2010_002947,2.779847,train
8524,2010_002948,3.2579279999999997,test
8525,2010_002954,3.22,train
8526,2010_002955,3.270698,train
8527,2010_002956,2.99,val
8528,2010_002958,3.144095,train
8529,2010_002960,3.244509,test
8530,2010_002962,3.34,test
8531,2010_002963,3.08,train
8532,2010_002965,3.14,test
8533,2010_002972,3.37,val
8534,2010_002973,3.05079,val
8535,2010_002976,2.9794869999999998,val
8536,2010_002978,5.45,train
8537,2010_002979,3.2466150000000003,val
8538,2010_002980,3.346339,test
8539,2010_002982,3.310925,test
8540,2010_002985,3.286025,test
8541,2010_002987,3.2961129999999996,test
8542,2010_002988,3.2,val
8543,2010_002990,3.0,val
8544,2010_002991,3.26,train
8545,2010_002993,3.079196,val
8546,2010_002995,3.067157,val
8547,2010_003002,3.38,train
8548,2010_003003,3.44,test
8549,2010_003007,3.018032,val
8550,2010_003010,3.248211,val
8551,2010_003011,3.19,test
8552,2010_003013,3.08,train
8553,2010_003014,3.94,val
8554,2010_003015,2.8,train
8555,2010_003016,3.41,train
8556,2010_003017,4.603703,train
8557,2010_003019,2.96,train
8558,2010_003024,3.111093,train
8559,2010_003025,2.7775380000000003,test
8560,2010_003027,5.610708,val
8561,2010_003028,4.262529,test
8562,2010_003032,3.2948720000000002,train
8563,2010_003034,3.04,train
8564,2010_003035,3.62,train
8565,2010_003037,3.2091990000000004,train
8566,2010_003040,3.24,train
8567,2010_003043,3.23,train
8568,2010_003044,3.017084,train
8569,2010_003047,4.037143,test
8570,2010_003050,3.45,train
8571,2010_003051,3.048986,train
8572,2010_003053,3.48,val
8573,2010_003054,3.11,test
8574,2010_003055,3.02,train
8575,2010_003056,3.17,train
8576,2010_003057,3.892291,train
8577,2010_003060,2.99,test
8578,2010_003062,3.11,train
8579,2010_003067,2.95,val
8580,2010_003071,3.37,train
8581,2010_003072,3.45,train
8582,2010_003074,3.477704,train
8583,2010_003077,2.763769,test
8584,2010_003078,3.184603,val
8585,2010_003081,2.879322,train
8586,2010_003082,3.1796599999999997,val
8587,2010_003084,3.458244,train
8588,2010_003086,2.86,train
8589,2010_003088,3.12,test
8590,2010_003091,3.7621279999999997,train
8591,2010_003092,3.987435,train
8592,2010_003093,3.250715,train
8593,2010_003094,3.18,train
8594,2010_003097,3.0609040000000003,test
8595,2010_003098,3.071487,train
8596,2010_003101,3.088057,test
8597,2010_003102,3.16,train
8598,2010_003103,3.42,train
8599,2010_003106,3.48,test
8600,2010_003107,3.39,train
8601,2010_003108,3.31,val
8602,2010_003112,3.24,train
8603,2010_003114,3.3,train
8604,2010_003115,3.22,train
8605,2010_003117,3.54,train
8606,2010_003119,2.84,train
8607,2010_003120,3.35,val
8608,2010_003122,3.43,val
8609,2010_003123,3.51,train
8610,2010_003127,3.17,train
8611,2010_003129,3.68,train
8612,2010_003132,3.4047989999999997,train
8613,2010_003133,3.166092,test
8614,2010_003135,3.3394489999999997,val
8615,2010_003137,3.31,train
8616,2010_003138,3.133755,train
8617,2010_003139,2.76,train
8618,2010_003143,3.448922,test
8619,2010_003146,3.32,train
8620,2010_003147,2.9840880000000003,val
8621,2010_003148,3.23,train
8622,2010_003149,3.56,train
8623,2010_003151,3.05,train
8624,2010_003153,3.473874,val
8625,2010_003154,3.34,test
8626,2010_003156,3.24,train
8627,2010_003157,3.55,train
8628,2010_003159,3.2703849999999997,test
8629,2010_003160,3.43,train
8630,2010_003162,3.15,test
8631,2010_003168,3.068204,train
8632,2010_003169,3.36,train
8633,2010_003170,3.34741,train
8634,2010_003173,3.19,train
8635,2010_003174,3.456711,val
8636,2010_003176,2.862377,val
8637,2010_003179,3.49,val
8638,2010_003183,3.23,val
8639,2010_003185,2.98,val
8640,2010_003186,3.751785,test
8641,2010_003187,3.076925,val
8642,2010_003190,3.16,train
8643,2010_003191,3.162785,val
8644,2010_003192,3.16846,test
8645,2010_003197,3.009368,val
8646,2010_003199,2.92,train
8647,2010_003200,3.58,train
8648,2010_003201,3.2,test
8649,2010_003203,4.23,train
8650,2010_003204,3.45,train
8651,2010_003206,3.19,train
8652,2010_003207,3.11,val
8653,2010_003212,3.465151,train
8654,2010_003214,3.4451730000000005,test
8655,2010_003218,3.38,train
8656,2010_003219,3.28,val
8657,2010_003220,3.15,val
8658,2010_003222,2.893427,test
8659,2010_003223,2.9625529999999998,test
8660,2010_003227,2.91,train
8661,2010_003230,3.047669,test
8662,2010_003231,3.574951,train
8663,2010_003232,3.211309,test
8664,2010_003233,3.13,train
8665,2010_003236,3.152091,test
8666,2010_003238,2.756533,train
8667,2010_003239,3.100704,train
8668,2010_003240,3.17,train
8669,2010_003241,3.3391010000000003,val
8670,2010_003244,3.023505,val
8671,2010_003248,3.5,train
8672,2010_003249,2.91,train
8673,2010_003250,3.28,test
8674,2010_003251,3.19,test
8675,2010_003252,3.61,val
8676,2010_003253,3.06,train
8677,2010_003255,2.71,train
8678,2010_003256,3.26,train
8679,2010_003257,3.27,train
8680,2010_003259,3.02,test
8681,2010_003260,3.294406,train
8682,2010_003263,3.29,val
8683,2010_003264,3.43,train
8684,2010_003269,3.2193400000000003,test
8685,2010_003270,3.36,val
8686,2010_003274,3.24,val
8687,2010_003275,3.31,train
8688,2010_003276,3.6500160000000004,train
8689,2010_003278,3.36,train
8690,2010_003279,3.185,test
8691,2010_003280,3.29,test
8692,2010_003283,3.21,train
8693,2010_003285,3.3636,test
8694,2010_003287,3.23,test
8695,2010_003290,3.32,test
8696,2010_003291,3.09,test
8697,2010_003293,3.51,test
8698,2010_003297,3.2,train
8699,2010_003299,3.09587,val
8700,2010_003300,3.25,val
8701,2010_003301,3.07,val
8702,2010_003302,3.67,val
8703,2010_003303,3.278518,test
8704,2010_003304,3.4,train
8705,2010_003305,3.5538260000000004,test
8706,2010_003309,3.13,val
8707,2010_003314,3.82,test
8708,2010_003316,2.991156,train
8709,2010_003321,3.22,train
8710,2010_003325,3.12,test
8711,2010_003326,3.11,train
8712,2010_003329,3.39,val
8713,2010_003331,3.08,test
8714,2010_003332,3.9936529999999997,val
8715,2010_003333,3.46,val
8716,2010_003335,3.2604450000000003,val
8717,2010_003337,3.49,val
8718,2010_003341,3.03,val
8719,2010_003342,3.053378,test
8720,2010_003343,3.127929,val
8721,2010_003344,3.18,val
8722,2010_003345,3.14,train
8723,2010_003350,3.22,test
8724,2010_003351,3.4223559999999997,test
8725,2010_003353,2.9563650000000004,train
8726,2010_003355,3.472354,val
8727,2010_003358,3.060037,train
8728,2010_003361,3.27,train
8729,2010_003362,2.98,train
8730,2010_003365,3.102017,train
8731,2010_003366,3.13,val
8732,2010_003367,3.24,train
8733,2010_003368,2.95,train
8734,2010_003370,3.376924,train
8735,2010_003371,3.14,train
8736,2010_003372,2.965402,train
8737,2010_003374,3.6747870000000002,val
8738,2010_003375,3.1017959999999998,train
8739,2010_003376,3.18,train
8740,2010_003379,3.289601,train
8741,2010_003380,3.39,train
8742,2010_003381,3.338693,train
8743,2010_003383,3.180323,val
8744,2010_003384,3.13,train
8745,2010_003385,2.949703,train
8746,2010_003390,2.930565,train
8747,2010_003391,3.134121,train
8748,2010_003395,3.076034,val
8749,2010_003397,2.93,train
8750,2010_003398,3.02,train
8751,2010_003400,3.64,train
8752,2010_003401,3.370572,train
8753,2010_003402,2.89,val
8754,2010_003405,3.41,test
8755,2010_003406,3.59,train
8756,2010_003409,3.2732740000000002,train
8757,2010_003411,3.12,test
8758,2010_003415,3.15,train
8759,2010_003418,2.85,test
8760,2010_003419,2.92,val
8761,2010_003421,3.3195919999999997,val
8762,2010_003427,3.191003,train
8763,2010_003429,2.805637,train
8764,2010_003432,3.3184379999999996,train
8765,2010_003435,2.937072,train
8766,2010_003436,3.4339510000000004,val
8767,2010_003437,3.6831720000000003,test
8768,2010_003439,3.04,train
8769,2010_003446,3.3,val
8770,2010_003450,2.924426,test
8771,2010_003451,3.249477,test
8772,2010_003453,3.072882,train
8773,2010_003458,2.771012,test
8774,2010_003461,3.4,train
8775,2010_003465,3.35739,val
8776,2010_003467,3.68,val
8777,2010_003468,3.3140080000000003,train
8778,2010_003469,3.070656,train
8779,2010_003470,3.312302,val
8780,2010_003473,3.05,val
8781,2010_003474,3.028741,test
8782,2010_003477,3.1435560000000002,train
8783,2010_003478,3.67,train
8784,2010_003479,3.19,train
8785,2010_003481,3.1,test
8786,2010_003482,3.057681,val
8787,2010_003483,2.987141,train
8788,2010_003488,2.99,train
8789,2010_003490,3.46,train
8790,2010_003491,3.37,train
8791,2010_003493,3.273329,val
8792,2010_003495,2.68,train
8793,2010_003496,3.077612,train
8794,2010_003497,3.3335690000000002,val
8795,2010_003503,3.45,val
8796,2010_003506,3.11,train
8797,2010_003507,3.29,val
8798,2010_003508,3.34,test
8799,2010_003509,2.83,train
8800,2010_003512,2.95,train
8801,2010_003513,2.88,train
8802,2010_003514,3.206114,val
8803,2010_003520,3.25,train
8804,2010_003522,3.02,test
8805,2010_003526,3.14,val
8806,2010_003527,2.96631,train
8807,2010_003529,3.237047,train
8808,2010_003531,3.49,train
8809,2010_003532,3.18,val
8810,2010_003534,3.12,val
8811,2010_003535,3.46,train
8812,2010_003537,3.29,train
8813,2010_003538,3.34,val
8814,2010_003539,3.58,test
8815,2010_003540,3.29,val
8816,2010_003541,3.05,train
8817,2010_003546,3.14,train
8818,2010_003547,3.2,test
8819,2010_003549,3.08,train
8820,2010_003551,3.19,train
8821,2010_003554,2.9372,test
8822,2010_003556,3.38,test
8823,2010_003559,3.490632,train
8824,2010_003560,3.27,train
8825,2010_003561,3.181726,val
8826,2010_003562,3.582089,val
8827,2010_003563,3.2,train
8828,2010_003567,3.52,test
8829,2010_003568,3.187606,test
8830,2010_003569,3.142117,test
8831,2010_003573,3.21,train
8832,2010_003574,3.46,train
8833,2010_003576,3.11,train
8834,2010_003579,3.237823,train
8835,2010_003582,2.92,train
8836,2010_003585,3.51,train
8837,2010_003588,3.184041,train
8838,2010_003592,2.93914,train
8839,2010_003594,3.19995,test
8840,2010_003597,3.35,test
8841,2010_003598,3.12,test
8842,2010_003599,3.4,train
8843,2010_003601,3.82,train
8844,2010_003603,3.287344,train
8845,2010_003604,3.451604,train
8846,2010_003605,2.88,test
8847,2010_003608,3.5077269999999996,train
8848,2010_003609,3.114423,test
8849,2010_003610,3.151056,train
8850,2010_003612,3.3155639999999997,train
8851,2010_003613,3.1,test
8852,2010_003618,2.84,val
8853,2010_003625,3.1655919999999997,train
8854,2010_003628,3.31,train
8855,2010_003629,3.135679,test
8856,2010_003630,3.41,train
8857,2010_003632,3.53,train
8858,2010_003634,3.16,val
8859,2010_003635,3.29,val
8860,2010_003640,3.26,train
8861,2010_003641,3.09,train
8862,2010_003643,3.44,test
8863,2010_003644,3.3586339999999995,test
8864,2010_003645,3.28,test
8865,2010_003648,2.95,test
8866,2010_003649,3.37,val
8867,2010_003651,2.99,train
8868,2010_003653,2.87,test
8869,2010_003655,4.16,train
8870,2010_003656,3.57,train
8871,2010_003659,3.394136,val
8872,2010_003664,3.79,train
8873,2010_003665,3.23,train
8874,2010_003667,3.35,train
8875,2010_003670,3.48,train
8876,2010_003671,3.4,val
8877,2010_003672,2.939561,test
8878,2010_003673,3.24,train
8879,2010_003674,3.3906,train
8880,2010_003675,3.32,train
8881,2010_003677,3.19,train
8882,2010_003679,3.4248839999999996,train
8883,2010_003680,2.75,val
8884,2010_003686,3.195,val
8885,2010_003687,3.2,train
8886,2010_003688,3.49,train
8887,2010_003689,3.73,train
8888,2010_003690,3.13,val
8889,2010_003695,2.999545,train
8890,2010_003696,3.04,train
8891,2010_003701,3.12,test
8892,2010_003703,3.58,val
8893,2010_003708,3.924548,train
8894,2010_003709,3.088102,val
8895,2010_003714,3.146982,train
8896,2010_003716,3.184084,test
8897,2010_003717,3.316761,train
8898,2010_003719,3.276377,train
8899,2010_003721,2.9382479999999997,test
8900,2010_003723,2.97,val
8901,2010_003724,3.15,test
8902,2010_003725,3.26,train
8903,2010_003728,4.068746,test
8904,2010_003729,3.376094,test
8905,2010_003730,3.38,val
8906,2010_003731,3.4916720000000003,train
8907,2010_003734,3.498134,train
8908,2010_003735,2.94,test
8909,2010_003736,3.26,train
8910,2010_003737,3.31,train
8911,2010_003742,3.066386,val
8912,2010_003743,2.96,val
8913,2010_003744,3.09,train
8914,2010_003745,3.47,val
8915,2010_003746,3.2725,val
8916,2010_003747,3.155198,test
8917,2010_003752,3.26,val
8918,2010_003754,3.23,train
8919,2010_003755,3.18,val
8920,2010_003757,3.34,test
8921,2010_003758,2.833031,val
8922,2010_003761,3.05,test
8923,2010_003762,3.38,train
8924,2010_003764,2.82,train
8925,2010_003768,3.5526410000000004,train
8926,2010_003770,3.513463,train
8927,2010_003771,2.95,train
8928,2010_003772,3.13,train
8929,2010_003773,2.97268,val
8930,2010_003774,3.06,train
8931,2010_003779,3.05,train
8932,2010_003781,3.3195419999999998,train
8933,2010_003784,3.307344,test
8934,2010_003788,3.31,test
8935,2010_003789,3.145973,train
8936,2010_003791,3.02,train
8937,2010_003792,3.1,train
8938,2010_003798,3.32,train
8939,2010_003799,2.96,train
8940,2010_003800,3.36,val
8941,2010_003801,3.12,train
8942,2010_003804,3.24,train
8943,2010_003805,3.0082560000000003,train
8944,2010_003806,3.007593,val
8945,2010_003807,3.0955310000000003,val
8946,2010_003811,3.25,val
8947,2010_003813,3.218971,test
8948,2010_003815,3.4128800000000004,train
8949,2010_003816,3.11,val
8950,2010_003818,3.0421650000000002,val
8951,2010_003820,3.209659,train
8952,2010_003821,3.009299,train
8953,2010_003822,3.705543,train
8954,2010_003823,3.186446,train
8955,2010_003825,3.66,train
8956,2010_003826,3.250916,train
8957,2010_003828,3.32,train
8958,2010_003837,3.129658,val
8959,2010_003844,3.72,train
8960,2010_003845,3.34,train
8961,2010_003847,2.991182,train
8962,2010_003848,3.184083,train
8963,2010_003852,2.9836869999999998,train
8964,2010_003854,3.24,train
8965,2010_003855,3.27,train
8966,2010_003856,3.22,train
8967,2010_003857,3.02,train
8968,2010_003859,3.115384,test
8969,2010_003860,3.2,val
8970,2010_003861,4.160299,test
8971,2010_003863,2.97,val
8972,2010_003864,3.52,val
8973,2010_003865,2.94,train
8974,2010_003871,3.3029589999999995,val
8975,2010_003874,3.17,train
8976,2010_003875,3.144262,train
8977,2010_003877,3.877364,test
8978,2010_003878,3.38,train
8979,2010_003879,2.8,train
8980,2010_003884,3.05,train
8981,2010_003887,3.125857,train
8982,2010_003890,3.0173400000000004,train
8983,2010_003891,3.218013,test
8984,2010_003892,3.99,test
8985,2010_003893,3.71,train
8986,2010_003894,3.209158,test
8987,2010_003897,3.67371,train
8988,2010_003898,3.85,train
8989,2010_003899,3.29,val
8990,2010_003900,3.43,train
8991,2010_003906,3.35,val
8992,2010_003910,3.096406,test
8993,2010_003911,3.121428,val
8994,2010_003912,3.26,val
8995,2010_003914,3.33,test
8996,2010_003915,2.88,val
8997,2010_003919,4.410561,test
8998,2010_003920,2.872193,test
8999,2010_003925,3.069552,val
9000,2010_003928,3.1,test
9001,2010_003929,3.46,train
9002,2010_003931,3.13,val
9003,2010_003933,2.9282369999999998,train
9004,2010_003936,3.92,train
9005,2010_003937,3.27,test
9006,2010_003938,3.165194,val
9007,2010_003939,3.51,val
9008,2010_003942,3.412489,train
9009,2010_003943,3.38,val
9010,2010_003944,3.14,train
9011,2010_003945,3.3482089999999998,test
9012,2010_003947,3.0889290000000003,test
9013,2010_003949,3.16,train
9014,2010_003950,3.171944,train
9015,2010_003954,3.02,test
9016,2010_003955,3.20212,train
9017,2010_003956,3.024649,train
9018,2010_003957,3.166561,train
9019,2010_003958,3.25,train
9020,2010_003961,2.9796169999999997,train
9021,2010_003966,3.541111,train
9022,2010_003970,2.969277,train
9023,2010_003971,3.239219,train
9024,2010_003974,2.86,test
9025,2010_003976,3.42,val
9026,2010_003980,2.85,test
9027,2010_003981,3.13,val
9028,2010_003982,3.091895,train
9029,2010_003983,3.52,train
9030,2010_003987,3.096756,train
9031,2010_003988,3.26,test
9032,2010_003994,3.3,val
9033,2010_003995,3.022883,train
9034,2010_003996,3.24,val
9035,2010_003999,3.08,test
9036,2010_004002,3.2603470000000003,train
9037,2010_004005,3.139442,train
9038,2010_004006,3.27,val
9039,2010_004007,4.52896,train
9040,2010_004008,3.204762,test
9041,2010_004009,3.573691,train
9042,2010_004010,3.2585580000000003,train
9043,2010_004011,3.26,val
9044,2010_004014,3.34,test
9045,2010_004017,3.19882,test
9046,2010_004021,3.46,val
9047,2010_004023,3.13,train
9048,2010_004025,3.3437419999999998,val
9049,2010_004026,3.135401,val
9050,2010_004027,3.31,train
9051,2010_004028,3.09,val
9052,2010_004029,3.12,train
9053,2010_004030,3.286622,val
9054,2010_004031,3.34,train
9055,2010_004033,3.22,train
9056,2010_004036,3.07,test
9057,2010_004037,2.963115,train
9058,2010_004041,3.220862,val
9059,2010_004042,3.29,val
9060,2010_004043,3.276289,test
9061,2010_004045,3.3956150000000003,train
9062,2010_004048,2.93,train
9063,2010_004050,3.36,train
9064,2010_004052,2.89,val
9065,2010_004053,3.2791660000000005,test
9066,2010_004054,3.293804,val
9067,2010_004056,3.235148,train
9068,2010_004059,3.067268,train
9069,2010_004060,3.117377,train
9070,2010_004061,3.112532,train
9071,2010_004062,3.247955,train
9072,2010_004063,2.894091,train
9073,2010_004064,2.98,test
9074,2010_004065,3.1609700000000003,val
9075,2010_004066,3.25,val
9076,2010_004067,3.57,train
9077,2010_004069,3.160152,val
9078,2010_004071,3.26,train
9079,2010_004072,3.34,test
9080,2010_004073,3.1164810000000003,val
9081,2010_004074,3.13,test
9082,2010_004075,3.22,test
9083,2010_004081,3.350399,train
9084,2010_004084,3.442615,val
9085,2010_004088,3.23,train
9086,2010_004089,3.55,test
9087,2010_004092,3.105563,train
9088,2010_004094,3.213833,test
9089,2010_004095,3.43,val
9090,2010_004096,3.18,train
9091,2010_004102,3.21,train
9092,2010_004104,2.83,val
9093,2010_004105,3.14,val
9094,2010_004107,2.95,train
9095,2010_004108,3.17,test
9096,2010_004109,3.45,train
9097,2010_004111,3.180503,train
9098,2010_004116,3.32,train
9099,2010_004118,3.41,train
9100,2010_004119,3.18,test
9101,2010_004120,3.0,train
9102,2010_004121,3.04,test
9103,2010_004123,3.068852,val
9104,2010_004124,3.22,train
9105,2010_004125,4.23,val
9106,2010_004129,3.17,train
9107,2010_004130,3.25,train
9108,2010_004133,3.1453990000000003,test
9109,2010_004137,3.2204740000000003,test
9110,2010_004138,3.378571,train
9111,2010_004139,3.29,test
9112,2010_004140,3.00082,train
9113,2010_004141,3.235688,train
9114,2010_004143,3.158723,train
9115,2010_004144,3.4,test
9116,2010_004145,2.686366,train
9117,2010_004148,3.17,val
9118,2010_004149,3.45,train
9119,2010_004154,3.33,train
9120,2010_004157,2.815731,train
9121,2010_004160,3.31,val
9122,2010_004161,3.18,val
9123,2010_004162,3.3,train
9124,2010_004163,2.95,train
9125,2010_004165,3.22,val
9126,2010_004168,3.32,train
9127,2010_004171,2.75,val
9128,2010_004172,3.2948769999999996,train
9129,2010_004173,3.18,train
9130,2010_004175,2.661834,val
9131,2010_004178,3.308246,train
9132,2010_004179,3.419285,val
9133,2010_004180,3.642372,test
9134,2010_004182,2.93,test
9135,2010_004184,3.29,train
9136,2010_004186,3.35,val
9137,2010_004187,2.74,train
9138,2010_004188,2.95,train
9139,2010_004191,3.25,train
9140,2010_004192,3.0821509999999996,train
9141,2010_004193,3.14,val
9142,2010_004197,3.16,train
9143,2010_004198,3.33,val
9144,2010_004201,3.116764,train
9145,2010_004204,3.05,train
9146,2010_004207,3.31,train
9147,2010_004208,3.16,test
9148,2010_004209,3.15,train
9149,2010_004210,3.56,test
9150,2010_004211,3.02,val
9151,2010_004216,3.25,train
9152,2010_004219,3.31,train
9153,2010_004222,3.3,train
9154,2010_004223,3.08,val
9155,2010_004224,3.16,train
9156,2010_004225,3.42,train
9157,2010_004226,3.11,test
9158,2010_004227,3.1101509999999997,train
9159,2010_004228,3.43,test
9160,2010_004229,5.270669,train
9161,2010_004230,3.29,train
9162,2010_004231,3.15,test
9163,2010_004238,3.19,test
9164,2010_004239,3.23,train
9165,2010_004242,2.91,train
9166,2010_004244,2.9162060000000003,val
9167,2010_004247,3.16,train
9168,2010_004248,3.55,val
9169,2010_004249,4.062882,train
9170,2010_004252,3.06,test
9171,2010_004253,2.82,train
9172,2010_004254,3.21,train
9173,2010_004256,3.419952,train
9174,2010_004257,3.258112,val
9175,2010_004258,3.056668,train
9176,2010_004259,2.87,val
9177,2010_004263,3.35,test
9178,2010_004264,3.44938,train
9179,2010_004271,3.14,test
9180,2010_004275,3.366775,train
9181,2010_004276,3.131857,test
9182,2010_004278,3.290822,train
9183,2010_004279,3.24,train
9184,2010_004280,3.29756,train
9185,2010_004282,3.1,train
9186,2010_004283,2.95,val
9187,2010_004286,2.96025,test
9188,2010_004288,3.09,train
9189,2010_004289,3.18,val
9190,2010_004290,3.34,train
9191,2010_004291,3.42,test
9192,2010_004295,2.970915,test
9193,2010_004296,2.916207,train
9194,2010_004297,3.23,train
9195,2010_004301,3.01,test
9196,2010_004304,2.870706,test
9197,2010_004306,3.27,val
9198,2010_004307,3.25,train
9199,2010_004311,2.9,val
9200,2010_004312,2.7,train
9201,2010_004313,3.110821,val
9202,2010_004314,3.12,val
9203,2010_004318,2.91,train
9204,2010_004320,2.94,test
9205,2010_004322,3.23,train
9206,2010_004325,3.195357,train
9207,2010_004327,3.12,val
9208,2010_004332,3.156968,train
9209,2010_004333,3.275896,val
9210,2010_004335,3.249502,train
9211,2010_004336,3.37,train
9212,2010_004337,3.833742,train
9213,2010_004339,2.88,val
9214,2010_004341,3.14,train
9215,2010_004344,2.92,test
9216,2010_004345,3.67,train
9217,2010_004346,2.952493,test
9218,2010_004348,3.170141,test
9219,2010_004349,3.38,val
9220,2010_004350,3.45,train
9221,2010_004351,3.1,val
9222,2010_004352,3.159933,train
9223,2010_004355,2.86062,train
9224,2010_004357,2.776522,train
9225,2010_004358,3.62,train
9226,2010_004360,3.305021,test
9227,2010_004361,3.52,val
9228,2010_004362,3.35,train
9229,2010_004363,3.218064,test
9230,2010_004365,3.39,train
9231,2010_004366,3.09,val
9232,2010_004367,3.3253169999999996,train
9233,2010_004368,3.266266,train
9234,2010_004369,3.19132,train
9235,2010_004370,3.188348,test
9236,2010_004371,3.525723,train
9237,2010_004373,3.13,val
9238,2010_004374,3.310897,train
9239,2010_004380,3.283327,val
9240,2010_004382,3.08,train
9241,2010_004385,2.7279299999999997,test
9242,2010_004387,3.15,train
9243,2010_004390,3.066432,test
9244,2010_004391,3.22,val
9245,2010_004400,2.96,train
9246,2010_004402,3.0,train
9247,2010_004404,3.252374,train
9248,2010_004409,3.4570269999999996,train
9249,2010_004412,3.189761,train
9250,2010_004415,3.10493,val
9251,2010_004417,3.16,train
9252,2010_004419,3.24,train
9253,2010_004420,3.02,train
9254,2010_004422,3.33,train
9255,2010_004423,3.299579,train
9256,2010_004425,2.96,train
9257,2010_004428,2.8,train
9258,2010_004429,3.51,train
9259,2010_004431,3.26,train
9260,2010_004432,3.29,train
9261,2010_004436,3.22,test
9262,2010_004439,3.416901,train
9263,2010_004441,3.23,test
9264,2010_004445,3.15,train
9265,2010_004447,3.54,train
9266,2010_004448,2.88,val
9267,2010_004450,2.885538,train
9268,2010_004451,2.85,val
9269,2010_004455,4.21,val
9270,2010_004456,3.53,test
9271,2010_004457,3.44,test
9272,2010_004459,2.85,test
9273,2010_004460,3.9,val
9274,2010_004461,3.0381400000000003,test
9275,2010_004466,3.145881,train
9276,2010_004467,3.160536,test
9277,2010_004469,3.16,train
9278,2010_004472,3.31,train
9279,2010_004475,3.2,train
9280,2010_004476,3.067246,train
9281,2010_004477,3.32,val
9282,2010_004478,3.7312879999999997,val
9283,2010_004479,3.52,test
9284,2010_004481,3.15,train
9285,2010_004483,2.77,val
9286,2010_004484,3.56,train
9287,2010_004486,3.39315,test
9288,2010_004488,3.001319,train
9289,2010_004491,3.05,train
9290,2010_004492,3.09,test
9291,2010_004493,3.4083300000000003,train
9292,2010_004499,3.34,train
9293,2010_004501,2.76,val
9294,2010_004503,3.1380470000000003,test
9295,2010_004505,3.150404,val
9296,2010_004506,3.479656,val
9297,2010_004509,3.712096,val
9298,2010_004511,3.25,train
9299,2010_004514,3.08,train
9300,2010_004515,3.41,train
9301,2010_004517,2.9426509999999997,train
9302,2010_004518,3.6408720000000003,test
9303,2010_004519,3.07974,train
9304,2010_004520,2.84,val
9305,2010_004521,3.068236,test
9306,2010_004523,3.21,test
9307,2010_004529,2.86,train
9308,2010_004533,3.15,train
9309,2010_004536,3.124336,train
9310,2010_004537,3.29,test
9311,2010_004540,3.06,val
9312,2010_004542,3.3,train
9313,2010_004543,3.65,train
9314,2010_004545,3.383597,train
9315,2010_004546,3.3356879999999998,train
9316,2010_004550,3.11,val
9317,2010_004551,3.1,train
9318,2010_004553,3.16,val
9319,2010_004554,3.23,val
9320,2010_004556,3.12,train
9321,2010_004557,3.36,train
9322,2010_004558,3.58,train
9323,2010_004559,3.01,train
9324,2010_004560,3.35,train
9325,2010_004561,4.997362,val
9326,2010_004567,3.13,val
9327,2010_004569,2.98,train
9328,2010_004570,3.24,test
9329,2010_004573,3.3481160000000005,test
9330,2010_004575,3.19,val
9331,2010_004576,3.08,train
9332,2010_004577,4.150238,train
9333,2010_004581,3.183863,train
9334,2010_004584,3.29,val
9335,2010_004585,2.9219470000000003,train
9336,2010_004586,3.51,train
9337,2010_004588,3.2,train
9338,2010_004591,3.07,train
9339,2010_004592,3.34,train
9340,2010_004594,3.326435,val
9341,2010_004596,3.46,test
9342,2010_004597,3.6888129999999997,test
9343,2010_004598,3.45,test
9344,2010_004600,3.279119,train
9345,2010_004601,3.3469860000000002,train
9346,2010_004604,3.37,val
9347,2010_004608,3.1177900000000003,train
9348,2010_004609,3.2,val
9349,2010_004616,3.770879,train
9350,2010_004618,3.2992220000000003,test
9351,2010_004620,3.29,train
9352,2010_004621,3.31,train
9353,2010_004624,3.6984269999999997,val
9354,2010_004625,3.39,val
9355,2010_004627,3.14,train
9356,2010_004628,3.27,val
9357,2010_004629,3.455603,test
9358,2010_004631,2.82,test
9359,2010_004634,2.997667,train
9360,2010_004635,3.12,val
9361,2010_004637,4.239731,test
9362,2010_004638,2.85,train
9363,2010_004642,3.09,train
9364,2010_004646,3.24,val
9365,2010_004654,2.6809119999999997,train
9366,2010_004655,3.32,val
9367,2010_004656,2.81,train
9368,2010_004657,3.23,train
9369,2010_004659,3.259481,train
9370,2010_004660,6.625597,train
9371,2010_004661,3.36,val
9372,2010_004662,3.193757,val
9373,2010_004665,3.44,train
9374,2010_004666,3.73,test
9375,2010_004667,2.854161,val
9376,2010_004669,3.12,val
9377,2010_004670,3.48,test
9378,2010_004672,3.0267009999999996,val
9379,2010_004676,2.92,test
9380,2010_004677,3.15,val
9381,2010_004679,3.21,test
9382,2010_004680,2.72,test
9383,2010_004681,3.2056560000000003,val
9384,2010_004683,3.2443150000000003,test
9385,2010_004686,3.419671,val
9386,2010_004690,3.15,train
9387,2010_004691,2.986079,train
9388,2010_004692,3.2247939999999997,val
9389,2010_004694,2.968026,val
9390,2010_004696,3.19,train
9391,2010_004697,3.38,train
9392,2010_004698,3.18,train
9393,2010_004703,3.21,test
9394,2010_004704,3.39131,train
9395,2010_004708,3.29,val
9396,2010_004710,3.2,test
9397,2010_004712,3.34,test
9398,2010_004714,3.4,train
9399,2010_004717,3.04,train
9400,2010_004721,3.78347,test
